"externalid","limitname","max_value","remaining_value","eventdate"
"09c01bf2-172d-467e-9c46-75935ab798d9","DailyBulkApiBatches",15000,5533,2021-07-15 11:13:12
fe419dce-f513-4ddf-97ed-46c75b1f4575,"DailyBulkApiBatches",15000,5270,2021-07-15 12:15:20
"14053e15-0be3-4c58-86e3-de5393317c2b","DailyBulkApiBatches",15000,5056,2021-07-15 13:13:14
"14963037-eb7b-4590-bf94-efb7737a901e","DailyBulkApiBatches",15000,4988,2021-07-15 14:14:19
"697889ce-d8d8-434d-a81f-e0a06d7d8ab2","DailyBulkApiBatches",15000,4972,2021-07-15 15:13:25
"95d99d41-5852-484e-be43-5a730d6ecad7","DailyBulkApiBatches",15000,4969,2021-07-15 16:14:29
"15a34e5a-eef8-415a-bc47-a44da16984cd","DailyBulkApiBatches",15000,4966,2021-07-15 17:14:45
dfdf68d2-3c90-46b6-8686-34f3ce78a6f8,"DailyBulkApiBatches",15000,4965,2021-07-15 18:15:02
"0a4f1da8-6886-47e7-826e-5a040946b352","DailyBulkApiBatches",15000,4978,2021-07-15 19:13:39
"4e7339ea-3473-4d8d-b2ca-526e40228198","DailyBulkApiBatches",15000,4968,2021-07-15 20:14:28
"4db10559-372a-44a6-b3bd-0300b43b1039","DailyBulkApiBatches",15000,4965,2021-07-15 21:14:28
"8b643480-4e2e-4986-8d03-cdc8fd5e61fa","DailyBulkApiBatches",15000,4972,2021-07-15 22:12:59
c9a05f58-3e40-4652-9b67-92e643832d80,"DailyBulkApiBatches",15000,4966,2021-07-15 23:14:26
dc5f64b3-a069-437e-a12c-cf5e25ced3a1,"DailyBulkApiBatches",15000,5039,2021-07-16 00:16:02
"9cf70303-1c10-4e7c-b601-79e40840de40","DailyBulkApiBatches",15000,5290,2021-07-16 01:13:22
e6a9b67e-e41e-4747-8342-f19b0bca7254,"DailyBulkApiBatches",15000,5522,2021-07-16 02:12:43
"79341718-ce19-47ff-9086-9990723c81f5","DailyBulkApiBatches",15000,5743,2021-07-16 03:13:41
aac2fa9c-8f4c-43e0-901b-c4a6df1d2bee,"DailyBulkApiBatches",15000,5970,2021-07-16 04:14:23
"78f32f0c-eaeb-410f-895f-2c49c794668c","DailyBulkApiBatches",15000,6204,2021-07-16 05:13:27
f4df886f-05d5-4a36-8a86-5f728b82ae2a,"DailyBulkApiBatches",15000,6431,2021-07-16 06:13:58
"3f4e7901-cab9-466b-96b4-27372e09ab0e","DailyBulkApiBatches",15000,6651,2021-07-16 07:13:50
a110012f-f0f1-488d-ac1e-a659563051f3,"DailyBulkApiBatches",15000,6885,2021-07-16 08:14:34
"98b0419e-8b7b-4cdd-b1ba-b00755e3678d","DailyBulkApiBatches",15000,7121,2021-07-16 09:13:26
af93bd65-9332-4eb5-b610-331f48459490,"DailyBulkApiBatches",15000,7341,2021-07-16 10:13:30
a70ea142-ab7e-46e7-a49f-c7859a7d9185,"DailyBulkApiBatches",15000,7564,2021-07-16 11:13:58
c674c892-8724-4885-be44-1f27db54a638,"DailyBulkApiBatches",15000,7805,2021-07-16 12:11:51
"2dbf03c4-30c9-4639-9a1e-b6d2bf87a44d","DailyBulkApiBatches",15000,7870,2021-07-16 13:13:42
e9ab539b-2a70-414f-b4fe-4ade1f9f8313,"DailyBulkApiBatches",15000,7845,2021-07-16 14:13:56
"5316f52a-73e4-4bc6-b54c-754f52f5e746","DailyBulkApiBatches",15000,7823,2021-07-16 15:13:37
"17e7ccf4-e71b-45e5-8eaf-c5447d382dc0","DailyBulkApiBatches",15000,7819,2021-07-16 16:11:48
d3672388-2d39-4b93-b4ee-c68e1f9318ea,"DailyBulkApiBatches",15000,7775,2021-07-16 17:14:17
"70ef0cfb-345a-43dd-bc53-97ea6ba8df5b","DailyBulkApiBatches",15000,7749,2021-07-16 18:13:44
c7da2349-4b4f-47ab-8d8e-431c41dcab89,"DailyBulkApiBatches",15000,7723,2021-07-16 19:14:36
db757253-2443-4fc4-acfc-845beb81198c,"DailyBulkApiBatches",15000,7690,2021-07-16 20:14:12
a17ba4cc-2c8c-4029-a174-89234083b2a9,"DailyBulkApiBatches",15000,7645,2021-07-16 21:13:57
c5383965-c31d-4361-a2cf-d24c84f480df,"DailyBulkApiBatches",15000,7603,2021-07-16 22:13:38
"77e40d20-a722-479e-856d-1a50e509a30c","DailyBulkApiBatches",15000,7553,2021-07-16 23:13:31
"67c35991-dc9a-4c09-8b8f-41f3bfab4817","DailyBulkApiBatches",15000,7493,2021-07-17 00:16:00
"0de80460-0a54-49d3-ae73-2084cbe99bdc","DailyBulkApiBatches",15000,7459,2021-07-17 01:13:33
ede970f3-f89d-4538-92fe-385cff51f309,"DailyBulkApiBatches",15000,7427,2021-07-17 02:13:41
e58d5c4d-2812-4062-b2c8-66f5ac677dde,"DailyBulkApiBatches",15000,7396,2021-07-17 03:11:31
"89ce3259-287b-47e4-b1b4-ce4470629a7e","DailyBulkApiBatches",15000,7337,2021-07-17 04:12:36
"51dd7121-e849-462c-9937-f97cb6162e0b","DailyBulkApiBatches",15000,7275,2021-07-17 05:13:44
"65e7c895-ea4a-4f20-bfe1-8b2314ab1f81","DailyBulkApiBatches",15000,7240,2021-07-17 06:12:21
c4b782a9-1039-4d69-8a9b-6b133d83ea2a,"DailyBulkApiBatches",15000,7183,2021-07-17 07:13:08
"5e9679c1-0efb-43e2-92bd-a77dc0a0c458","DailyBulkApiBatches",15000,7114,2021-07-17 08:14:52
"500eea14-61db-4ca7-9de2-7fdec15d56ea","DailyBulkApiBatches",15000,7084,2021-07-17 09:14:06
b1baceda-6df1-458d-a9f2-d938e3550e8f,"DailyBulkApiBatches",15000,7035,2021-07-17 10:13:56
dd4aa227-6286-45b8-a732-e3d333fbb0a7,"DailyBulkApiBatches",15000,6997,2021-07-17 11:13:30
"865ca72e-5d94-4d63-9f63-db93d3fccb6a","DailyBulkApiBatches",15000,6966,2021-07-17 12:13:12
ff186654-5c93-4b97-a965-92073b4fda28,"DailyBulkApiBatches",15000,6946,2021-07-17 13:11:24
"1bb07933-ebb7-440a-b605-bd6e5dd78002","DailyBulkApiBatches",15000,6880,2021-07-17 14:14:50
ee2ad0d8-dbd9-43de-bac9-15cc09cbadc0,"DailyBulkApiBatches",15000,6855,2021-07-17 15:13:48
"3f1ff162-53c3-445e-9db1-d92cf8e022ff","DailyBulkApiBatches",15000,6807,2021-07-17 16:14:12
"26ee79f4-9c33-415e-a845-f0d16c4132f5","DailyBulkApiBatches",15000,6800,2021-07-17 17:13:50
"6cdfc6aa-1121-4dba-a61d-c11c6955be7d","DailyBulkApiBatches",15000,6753,2021-07-17 18:12:57
"26f3a776-5176-458a-a879-6f9ef21eea65","DailyBulkApiBatches",15000,6708,2021-07-17 19:13:33
fb232283-79fc-4419-9e57-8c55097711f3,"DailyBulkApiBatches",15000,6692,2021-07-17 20:13:14
b57506de-d517-4273-a414-5b3991a53e84,"DailyBulkApiBatches",15000,6690,2021-07-17 21:13:02
"463ba689-a5fb-4217-bd09-c9a143436380","DailyBulkApiBatches",15000,6709,2021-07-17 22:12:49
"95b187d2-1260-495b-a9e2-f2e59334c4b8","DailyBulkApiBatches",15000,6663,2021-07-17 23:13:56
cb416f59-6c5f-4f92-827c-7e58f13cb5ef,"DailyBulkApiBatches",15000,6644,2021-07-18 00:16:17
b7cab633-8f3f-467e-8fea-5896795d1b31,"DailyBulkApiBatches",15000,6636,2021-07-18 01:13:46
"5760aea0-5e29-4a9b-92c9-85e00b83e01b","DailyBulkApiBatches",15000,6630,2021-07-18 02:14:19
a88ac648-26b9-4003-ae01-bd701fad9474,"DailyBulkApiBatches",15000,6630,2021-07-18 03:14:22
c682401a-b102-4b09-8063-7751e34c2f22,"DailyBulkApiBatches",15000,6655,2021-07-18 04:11:56
ea738d1c-2e86-43ff-b83a-922fe136ac6d,"DailyBulkApiBatches",15000,6647,2021-07-18 05:13:18
"6a425269-5996-4034-89f2-d9551d717c6e","DailyBulkApiBatches",15000,6631,2021-07-18 06:13:38
d1ac0eab-0cca-4a63-886d-44d0857c0648,"DailyBulkApiBatches",15000,6632,2021-07-18 07:13:26
b7f6ba46-1e0a-4941-8d73-d7c1fb54497d,"DailyBulkApiBatches",15000,6621,2021-07-18 08:14:07
"5f7bb01b-7381-4501-bced-a7de0d8470d2","DailyBulkApiBatches",15000,6633,2021-07-18 09:13:51
"704c0593-e431-47ce-8788-50ffc24796d2","DailyBulkApiBatches",15000,6632,2021-07-18 10:13:37
fe0c408c-d0cf-4aa4-922f-28f87f130e0d,"DailyBulkApiBatches",15000,6637,2021-07-18 11:13:18
"9fb524d8-3f7b-48b1-844e-9e21b4ca8f77","DailyBulkApiBatches",15000,6637,2021-07-18 12:13:04
"8a18a0cd-abbe-4eb4-9525-076c4b5dbb80","DailyBulkApiBatches",15000,6641,2021-07-18 13:11:45
c8fa295b-74dd-451e-b8b6-6f10d382f877,"DailyBulkApiBatches",15000,6610,2021-07-18 14:13:40
d432858e-127e-4782-8020-b29d9f8224ff,"DailyBulkApiBatches",15000,6605,2021-07-18 15:12:56
"86b4228e-662a-43d9-9d3d-a509a80c7167","DailyBulkApiBatches",15000,6586,2021-07-18 16:14:15
"4993425e-5924-4760-a943-6499a7e80bc5","DailyBulkApiBatches",15000,6595,2021-07-18 17:11:43
"20d1539e-ffe0-4fe3-903f-d2f87bfaec85","DailyBulkApiBatches",15000,6573,2021-07-18 18:13:08
bae0f7f0-34d5-41eb-9814-cc69794c0990,"DailyBulkApiBatches",15000,6558,2021-07-18 19:13:44
"488f2ecb-9f12-47b0-be71-ef3da9f7757f","DailyBulkApiBatches",15000,6495,2021-07-18 20:13:49
"50d68e04-6525-4ef9-995d-f825a9dac732","DailyBulkApiBatches",15000,6540,2021-07-18 21:12:19
"600291d2-5bae-433f-a7d7-10f1e27657f2","DailyBulkApiBatches",15000,6524,2021-07-18 22:12:51
"74494b35-d879-407f-b9f2-90548785f5f9","DailyBulkApiBatches",15000,6506,2021-07-18 23:13:21
a11a3009-c49f-44f0-a6db-c2e90217c936,"DailyBulkApiBatches",15000,6488,2021-07-19 00:16:00
"881eaeb2-e5a8-45a4-9e0a-7f7d2a74edf1","DailyBulkApiBatches",15000,6480,2021-07-19 01:13:57
"96bb1cfb-aa14-457e-8403-d87187843b2b","DailyBulkApiBatches",15000,6466,2021-07-19 02:14:53
"0f75a9f1-9cbc-4a3a-ade8-ad4756ebd025","DailyBulkApiBatches",15000,6456,2021-07-19 03:14:00
"9db49ce9-b71b-4ae9-9e98-f7cf5943b374","DailyBulkApiBatches",15000,6443,2021-07-19 04:14:04
"8605dc4a-f9da-49fd-87a4-c732c8171d07","DailyBulkApiBatches",15000,6436,2021-07-19 05:13:24
"194151a4-631c-4f5e-9bfb-791e10633032","DailyBulkApiBatches",15000,6422,2021-07-19 06:13:49
"78d719a7-d2c4-4a15-a6ff-576bbf6ffd84","DailyBulkApiBatches",15000,6407,2021-07-19 07:13:34
eb646314-a75e-4eb8-891d-559ed3fd1a85,"DailyBulkApiBatches",15000,6394,2021-07-19 08:14:48
"5a7936aa-b990-4803-9c6b-43e330744487","DailyBulkApiBatches",15000,6386,2021-07-19 09:14:07
ecb2bd6e-e186-489b-93ba-017773318df8,"DailyBulkApiBatches",15000,6374,2021-07-19 10:14:14
b6f4c69d-18e4-4a50-831e-d9a212d42280,"DailyBulkApiBatches",15000,6365,2021-07-19 11:13:16
ea950f0a-0c65-4694-9a9f-e27a0fa42e55,"DailyBulkApiBatches",15000,6358,2021-07-19 12:13:58
"7e61d3bd-8e8c-42a4-a089-101b262e663b","DailyBulkApiBatches",15000,6359,2021-07-19 13:13:57
da785b33-5aee-4541-8f43-1792432373dc,"DailyBulkApiBatches",15000,6364,2021-07-19 14:13:32
ba7ebd63-4f3e-4645-a054-e86d69b0ae7c,"DailyBulkApiBatches",15000,6361,2021-07-19 15:13:59
faaaf791-8884-479a-92c6-6dc9647dc8c3,"DailyBulkApiBatches",15000,6362,2021-07-19 16:13:37
"7445fc8a-0755-4d0f-8a78-d9932e996b12","DailyBulkApiBatches",15000,6364,2021-07-19 17:13:14
c0160349-2162-474d-ac35-763cf00f02f7,"DailyBulkApiBatches",15000,6377,2021-07-19 18:12:10
"115129a5-0e89-4c56-a6d1-5b8960700936","DailyBulkApiBatches",15000,6363,2021-07-19 19:14:00
"3b942078-0abc-4e32-b9b0-300e50d24891","DailyBulkApiBatches",15000,6365,2021-07-19 20:14:09
a4ebd2be-7e8d-4123-b0d2-b6afbd459806,"DailyBulkApiBatches",15000,6388,2021-07-19 21:14:07
"2bfbcd4d-7307-48f3-be9d-160232a7d736","DailyBulkApiBatches",15000,6387,2021-07-19 23:14:19
e43d7503-b083-4a9f-9f9c-73d1647f2022,"DailyBulkApiBatches",15000,6379,2021-07-20 00:16:32
"9caf828c-140a-48f5-98a9-89316632ad33","DailyBulkApiBatches",15000,6382,2021-07-20 01:14:20
b98aad77-3d73-4ca6-919e-dc1b7c26086c,"DailyBulkApiBatches",15000,6420,2021-07-20 02:13:46
"3ca26772-d5c9-4919-b4ec-7f9bc2ad08aa","DailyBulkApiBatches",15000,6455,2021-07-20 03:13:14
a0b2432b-d8b7-4644-aaa7-946adf49bcc4,"DailyBulkApiBatches",15000,6504,2021-07-20 04:13:27
bd749a14-43e3-41cf-a42b-cae7863539ba,"DailyBulkApiBatches",15000,6533,2021-07-20 05:13:36
c04b9bf5-0376-4a64-816f-446a59ac0a79,"DailyBulkApiBatches",15000,6569,2021-07-20 06:14:28
"94aaba27-9b70-4581-b94b-e716112685ba","DailyBulkApiBatches",15000,6609,2021-07-20 07:13:56
dc89c841-93cb-4753-8b76-3fd72e9f88a2,"DailyBulkApiBatches",15000,6643,2021-07-20 08:14:32
"2df90a29-67ef-40cc-9ad3-7686d23f6a04","DailyBulkApiBatches",15000,6689,2021-07-20 09:12:56
eca927c0-c764-4612-98f5-27930ea879a1,"DailyBulkApiBatches",15000,6722,2021-07-20 10:12:50
"7e4b1edc-ebe1-4624-b64a-9e1d8e0e4533","DailyBulkApiBatches",15000,6772,2021-07-20 11:11:02
"708e3acf-1518-4ea5-b0de-4ceef7a0f595","DailyBulkApiBatches",15000,6781,2021-07-20 12:14:15
"7497750c-27bd-4169-8312-1aecd1a502d8","DailyBulkApiBatches",15000,6847,2021-07-20 13:10:49
a502c4ec-1bd3-4dbe-a4bc-8d89b1265a56,"DailyBulkApiBatches",15000,6864,2021-07-20 14:12:32
"2a0a115a-4af1-499d-ba99-fb55cdd7efb2","DailyBulkApiBatches",15000,6898,2021-07-20 15:12:58
"5370e5d1-7abb-40d1-9ecb-e49e13591de0","DailyBulkApiBatches",15000,6927,2021-07-20 16:14:01
e2f868ca-6681-4708-9817-7ce35b7beb82,"DailyBulkApiBatches",15000,6987,2021-07-20 17:12:20
b7853a3b-5405-4066-ad6e-ddf08d46ad9e,"DailyBulkApiBatches",15000,7001,2021-07-20 18:13:17
"5d00a17a-a108-4ab0-a191-e7612d5d79fe","DailyBulkApiBatches",15000,7037,2021-07-20 19:14:15
"5855ee3d-489a-43ce-b3cb-dfad98636d22","DailyBulkApiBatches",15000,7061,2021-07-20 20:13:19
d2d333ec-1a0e-465e-abfe-d0837b284004,"DailyBulkApiBatches",15000,7085,2021-07-20 21:13:08
"37023ea3-7035-4c85-923f-c7e7126c0f08","DailyBulkApiBatches",15000,7135,2021-07-20 22:11:32
"091fe2f1-8d52-48f9-9f5d-e96bb12438c9","DailyBulkApiBatches",15000,7150,2021-07-20 23:13:57
e55aad6c-3680-44b6-8a4d-48be43558fec,"DailyBulkApiBatches",15000,7185,2021-07-21 00:15:05
"92e84723-2beb-44f5-a495-f92ef698a77d","DailyBulkApiBatches",15000,7206,2021-07-21 01:12:52
d8c566c3-50a8-43da-8ac3-ce91068a33c6,"DailyBulkApiBatches",15000,7197,2021-07-21 02:14:04
"77004613-33bf-45f1-831b-81166fa06043","DailyBulkApiBatches",15000,7192,2021-07-21 03:13:45
b966f285-7ede-45fb-9f41-0a1f3e50e507,"DailyBulkApiBatches",15000,7165,2021-07-21 04:13:21
"8766b21f-a970-4897-bb51-3f08841011cc","DailyBulkApiBatches",15000,7114,2021-07-21 05:13:37
de67aa89-0bfc-4590-bf12-9963cef87c49,"DailyBulkApiBatches",15000,7096,2021-07-21 06:11:03
"7df6df90-8867-4549-b94f-678913fb0231","DailyBulkApiBatches",15000,7020,2021-07-21 07:13:39
"2fb3cf34-25fe-43ca-be7f-2d2973e7b5f2","DailyBulkApiBatches",15000,6975,2021-07-21 08:13:35
"16d63ce6-7b59-4d15-8375-186c5f7029ac","DailyBulkApiBatches",15000,6928,2021-07-21 09:14:01
"64753ebe-b475-4d9c-9978-ac87f0b8c207","DailyBulkApiBatches",15000,6873,2021-07-21 10:14:20
"189e6143-3b75-462d-be32-cf81181c9b61","DailyBulkApiBatches",15000,6833,2021-07-21 11:13:27
"187814ec-715a-44f9-b980-dc4d73c18bfa","DailyBulkApiBatches",15000,6824,2021-07-21 12:12:55
"4cbf3023-233c-42a0-ad10-9f86606485dc","DailyBulkApiBatches",15000,6760,2021-07-21 13:14:50
"968cdc2f-adf2-4c54-b9e8-816ff254084f","DailyBulkApiBatches",15000,6739,2021-07-21 14:13:25
a0f014fc-1077-4414-a052-b7ba510d7dd1,"DailyBulkApiBatches",15000,6697,2021-07-21 15:13:45
"0b9a90a6-a5b0-4a6e-b95b-82f7dfcfae54","DailyBulkApiBatches",15000,6633,2021-07-21 16:13:48
"5aee9ca3-916c-432d-b09a-829534639373","DailyBulkApiBatches",15000,6587,2021-07-21 17:12:44
"019ef837-d19d-47d6-9a70-5dbb9d2e2f66","DailyBulkApiBatches",15000,6530,2021-07-21 18:13:31
d4a9cd53-dcb9-4ad8-8757-bc4faca67bed,"DailyBulkApiBatches",15000,6484,2021-07-21 19:13:17
b76a0ea7-7fe4-44a0-9075-c2e2a6ecf4e8,"DailyBulkApiBatches",15000,6779,2021-07-21 20:13:03
"5cdb2995-724e-4fcb-aaef-22f30bcdc8c9","DailyBulkApiBatches",15000,6726,2021-07-21 21:13:09
"56fdc6a9-79d8-4a64-9a2d-80ba729b23ed","DailyBulkApiBatches",15000,8220,2021-07-21 22:13:10
"8b01f9e8-558d-44e6-afa9-af03fa91a60d","DailyBulkApiBatches",15000,8165,2021-07-21 23:13:05
"9805fc67-e655-4ab1-a193-151208e31392","DailyBulkApiBatches",15000,8106,2021-07-22 00:15:23
"25280594-8cba-4246-a4ea-253389d8070a","DailyBulkApiBatches",15000,7737,2021-07-22 01:12:24
"0b9dcfa1-5793-4f48-8b35-7b212dab4df0","DailyBulkApiBatches",15000,8442,2021-07-22 02:14:07
d2ffa0ec-f02f-491a-b729-41aecce94259,"DailyBulkApiBatches",15000,8414,2021-07-22 03:13:23
"4915ea73-ddc3-405d-b58b-ba7bff63e14d","DailyBulkApiBatches",15000,8029,2021-07-22 04:13:50
a5b98db0-4f83-4941-b669-3cb5f61a2133,"DailyBulkApiBatches",15000,8032,2021-07-22 05:13:09
d5ecdd94-1b85-47e6-8095-06488dbd3a33,"DailyBulkApiBatches",15000,8039,2021-07-22 06:12:29
"32084304-3712-4cb6-a7e6-acf2938fc425","DailyBulkApiBatches",15000,7674,2021-07-22 07:11:03
"2b7226a9-d34d-4924-a2c0-36089c854155","DailyBulkApiBatches",15000,7655,2021-07-22 08:13:29
"2b0eb9b2-23c0-45ea-94e6-29543d96c697","DailyBulkApiBatches",15000,7656,2021-07-22 09:12:48
"756d975b-18a3-4ccb-ba30-c494b46b981e","DailyBulkApiBatches",15000,7280,2021-07-22 10:11:49
c3b56d9d-7dd4-4bcc-a8a3-18d4b338d7ad,"DailyBulkApiBatches",15000,7257,2021-07-22 11:11:15
e48fb546-9a9a-4541-9d63-b09c24d2565f,"DailyBulkApiBatches",15000,7231,2021-07-22 12:13:51
b93e87ac-57ac-42fe-9317-9566eabfe2ce,"DailyBulkApiBatches",15000,7256,2021-07-22 13:11:07
"988e6a89-711d-4d38-b106-19c82157f249","DailyBulkApiBatches",15000,7226,2021-07-22 14:14:05
a1747fbb-fcad-47aa-aa13-ad2b18d8c071,"DailyBulkApiBatches",15000,7244,2021-07-22 15:12:30
"66e2629f-5ad6-408c-a0bb-1467367f80da","DailyBulkApiBatches",15000,7248,2021-07-22 16:11:48
"622484af-e76a-4e64-97fd-a41aa2c6fcc3","DailyBulkApiBatches",15000,7251,2021-07-22 17:13:53
"0f3b237e-ec92-47e4-8372-b2852476b25b","DailyBulkApiBatches",15000,7243,2021-07-22 18:13:07
"3671bbc2-033b-4616-b8d5-a5035ac5efe1","DailyBulkApiBatches",15000,6849,2021-07-22 19:13:59
"279c95b1-78a6-423d-87c6-cf188b96b8d5","DailyBulkApiBatches",15000,6872,2021-07-22 20:11:57
a2d1ace6-bac0-4c91-a57c-f42604bb6ed7,"DailyBulkApiBatches",15000,6480,2021-07-22 21:12:49
"41b4ffa4-8b0b-4626-b60d-1bcb08570a0e","DailyBulkApiBatches",15000,6495,2021-07-22 22:11:10
ba403eb2-c3f7-4a7f-8cde-0c6754e959b8,"DailyBulkApiBatches",15000,6474,2021-07-22 23:13:21
bcfb50f9-4585-4117-938a-20834c3b0b9e,"DailyBulkApiBatches",15000,6082,2021-07-23 00:14:59
c1fc4bf8-cf45-4ba2-8b2a-3a8c3e2036fb,"DailyBulkApiBatches",15000,6094,2021-07-23 01:12:48
dbdd10b3-30a4-415f-aafd-407f2d1e7da3,"DailyBulkApiBatches",15000,6082,2021-07-23 02:14:13
"4fb3b4dc-b770-43c8-8437-b19cf8a2b883","DailyBulkApiBatches",15000,6082,2021-07-23 03:14:31
"3ba5eb6b-3fbb-4653-be4d-8f0c167d348a","DailyBulkApiBatches",15000,6822,2021-07-23 04:14:01
"53530c25-db41-46e2-b375-f1673b7b2362","DailyBulkApiBatches",15000,6428,2021-07-23 05:13:25
"68454f47-1a9f-485f-a1b0-0b0b43bca599","DailyBulkApiBatches",15000,6389,2021-07-23 06:13:20
"00061c0e-f199-4787-b309-7586b7596f96","DailyBulkApiBatches",15000,6340,2021-07-23 07:14:02
"76b5da0c-4ee4-4f0f-a05f-7d4b0d314a76","DailyBulkApiBatches",15000,6309,2021-07-23 08:13:50
"88e5b67d-4238-42b1-a04d-ac9026d4cd10","DailyBulkApiBatches",15000,6337,2021-07-23 09:13:26
"0dd94c9d-af45-459c-8072-46a5db885929","DailyBulkApiBatches",15000,6311,2021-07-23 10:12:19
"23efb5b7-d131-4cef-a5ff-1a350e468872","DailyBulkApiBatches",15000,7050,2021-07-23 11:13:14
fb0602bb-141d-4a5f-8769-4e7577e1e30f,"DailyBulkApiBatches",15000,8092,2021-07-23 12:12:56
"98dee717-d5fd-409c-8034-501e6179ad10","DailyBulkApiBatches",15000,7665,2021-07-23 13:13:44
"4407c133-7aa1-454c-a647-7793130a49c6","DailyBulkApiBatches",15000,7622,2021-07-23 14:13:54
d068d5cf-633c-4575-8ab0-06c97a9fad56,"DailyBulkApiBatches",15000,7601,2021-07-23 15:12:53
"8ffee27b-d5af-4b89-aaa7-0d06d2145922","DailyBulkApiBatches",15000,7557,2021-07-23 16:14:14
"8f4c492a-bbcb-41bb-b40c-1b1d373ba779","DailyBulkApiBatches",15000,7139,2021-07-23 17:13:45
"47e7d485-bcab-4360-83df-007ddce9dfba","DailyBulkApiBatches",15000,7102,2021-07-23 18:13:26
b7a8f4cc-f617-4561-afbf-89bb5b7fc9c5,"DailyBulkApiBatches",15000,7065,2021-07-23 19:13:32
a910e0ea-31fb-4af8-941d-0fb709b02e94,"DailyBulkApiBatches",15000,6634,2021-07-23 20:14:08
"759daf3f-73cb-4864-8501-cbc19567897d","DailyBulkApiBatches",15000,6619,2021-07-23 21:13:06
a227ba24-22ee-4bde-baa0-7f527dccc317,"DailyBulkApiBatches",15000,6568,2021-07-23 22:13:26
"2d52c7ae-6852-4ff3-b6e2-15b564dad2dc","DailyBulkApiBatches",15000,6537,2021-07-23 23:13:06
"1074ffd0-8905-4dc5-91bc-9d6ec5d0b590","DailyBulkApiBatches",15000,6103,2021-07-24 00:15:20
b94437da-b314-49e6-a8b0-294151daec86,"DailyBulkApiBatches",15000,5690,2021-07-24 01:13:37
ec7bef48-59a8-4e4e-b15d-cb60157eb4b1,"DailyBulkApiBatches",15000,5273,2021-07-24 02:13:12
"480e5c06-3a99-4fd9-a220-24592791610e","DailyBulkApiBatches",15000,6054,2021-07-24 03:14:34
e5c6106d-b2eb-41dd-a6ca-5237ce4bcdd6,"DailyBulkApiBatches",15000,6436,2021-07-24 04:14:13
"397e7bee-8bf8-4c7d-8839-d262e654b2d0","DailyBulkApiBatches",15000,6397,2021-07-24 05:14:11
c624d022-d14e-40f6-a3b7-c426f024533c,"DailyBulkApiBatches",15000,6372,2021-07-24 06:13:23
"0cb46f7f-462c-47e3-aa33-915885582677","DailyBulkApiBatches",15000,6713,2021-07-24 07:13:51
"759b898d-3327-4ca0-a60f-0ab5e89bf06a","DailyBulkApiBatches",15000,7521,2021-07-24 08:13:26
"0b9baac1-2b69-4612-815f-b5ceebc6c465","DailyBulkApiBatches",15000,8022,2021-07-24 09:13:23
"9426e68d-dabe-414d-80d4-71946b5bca76","DailyBulkApiBatches",15000,7591,2021-07-24 10:13:18
d7d4fb64-dff7-4439-bba8-29b06e036921,"DailyBulkApiBatches",15000,8367,2021-07-24 11:13:46
"4711e62a-685c-4a45-95b1-7fc0fd976346","DailyBulkApiBatches",15000,9230,2021-07-24 12:14:07
"75715bbc-36a5-4ff1-af24-99bcdf2e2c77","DailyBulkApiBatches",15000,12346,2021-07-24 13:12:00
"61ef9dc2-cf15-4d35-84c9-43efd704cd0c","DailyBulkApiBatches",15000,12332,2021-07-24 14:12:54
f9724674-f611-4afb-8814-d35c9563cb64,"DailyBulkApiBatches",15000,11872,2021-07-24 15:13:00
cd9e9026-8f08-4b66-a13a-32beb0748306,"DailyBulkApiBatches",15000,11412,2021-07-24 16:13:19
"95a99aef-c4c4-4917-ae1e-247b57816ded","DailyBulkApiBatches",15000,10960,2021-07-24 17:13:06
c3e93d99-5c2e-4493-9a7c-ad8f62992f0b,"DailyBulkApiBatches",15000,10937,2021-07-24 18:12:08
"375cb512-b1ad-4ce2-bd96-90946f9edcf0","DailyBulkApiBatches",15000,10472,2021-07-24 19:13:11
"119eed48-7394-4b50-9b7e-c57d64873748","DailyBulkApiBatches",15000,10429,2021-07-24 20:13:25
"78d1246d-131b-4622-96c0-d9e092ec6366","DailyBulkApiBatches",15000,9978,2021-07-24 21:13:26
"6d6da0cd-bead-4744-b1fc-b5c1d6628bde","DailyBulkApiBatches",15000,9529,2021-07-24 22:12:44
"34e6b88d-968f-41e5-91bf-846574d16c8b","DailyBulkApiBatches",15000,9063,2021-07-24 23:13:56
"3e063327-cac1-4e00-9dcb-594430898643","DailyBulkApiBatches",15000,8596,2021-07-25 00:14:56
"537602e2-b194-481a-85e8-a1f1d7c3390d","DailyBulkApiBatches",15000,8591,2021-07-25 01:13:09
"197fe82d-b1e8-4049-a01b-89feaffa9c2f","DailyBulkApiBatches",15000,8137,2021-07-25 02:13:23
f105a444-bd13-4bab-9634-1cdb1b632fa2,"DailyBulkApiBatches",15000,7678,2021-07-25 03:13:35
"89343e76-fb72-45a5-b645-00f2ae2e11d5","DailyBulkApiBatches",15000,7237,2021-07-25 04:12:11
"19edb67c-8896-4f81-b6b8-a6af3d28a005","DailyBulkApiBatches",15000,7245,2021-07-25 05:12:06
"7912fb5d-795e-44b9-8e03-03286474a6ec","DailyBulkApiBatches",15000,6781,2021-07-25 06:11:54
"4efd01ac-35a9-4897-89c4-07eb8cef165e","DailyBulkApiBatches",15000,6314,2021-07-25 07:12:55
